EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
15,33,15,19,4,11,11,17,8,15,13,-34.3,-4.06,16.6,b
11,32,19,19,3,11,13,15,8,15,13,-33.6,-4.18,17.5,b
12,44,15,18,2,8,11,12,8,14,13,-33.6,-4.77,17.5,b
10,43,17,15,2,8,11,10,8,14,13,-32.5,-5.31,18.5,b
9,38,13,15,2,12,14,8,8,14,13,-33.1,-4.55,18.8,b
8,34,11,18,2,11,12,6,8,14,13,-32.3,-6.21,20.1,b
8,30,11,16,2,9,13,7,8,14,13,-30.8,-6.68,21.3,b
7,24,12,15,2,9,12,6,8,14,13,-29.1,-7.97,22.4,b
7,29,13,11,3,10,13,6,7,13,13,-18.5,-7.56,18.3,b
7,30,10,9,2,9,10,7,7,13,13,-5.66,-8.59,22.2,b
4,23,10,10,1,9,11,5,7,12,13,-22.9,-14,38.2,b
5,27,11,11,2,8,10,5,7,12,13,-29.6,-10.9,16.3,b
5,29,12,14,2,4,7,5,7,11,13,3.32,-11.8,29.4,b
4,31,10,12,2,3,6,4,7,11,13,-11.2,-15.4,34.2,b
3,26,11,11,2,3,5,4,7,10,13,-12.4,-16.9,33.8,b
3,27,10,11,3,1,3,4,7,10,13,-9.06,-17.2,36.7,b
4,27,9,10,2,0,2,4,7,9,13,-5.02,-16.8,36.8,b
4,25,8,11,3,0,2,3,7,8,12,1.13,-17.3,39,b
4,21,9,12,4,1,2,3,7,8,12,4.51,-18.8,39.6,b
4,19,5,10,3,1,1,2,7,8,12,-0.84,-14.1,38.3,b
4,20,4,7,3,1,1,2,7,8,12,3.4,-20.5,37.6,b
5,18,5,6,3,1,1,2,7,8,12,5,-17.2,38,b
6,20,6,6,3,1,0,2,7,8,12,7.44,-18,37.2,b
6,19,7,7,3,1,0,2,7,8,12,7.07,-17.7,35,b
5,17,9,7,3,1,1,1,7,8,12,7.95,-18,34.4,b
5,17,11,7,3,1,1,1,7,8,12,7.99,-16.9,35,b
5,16,10,6,3,3,2,1,7,8,12,6.78,-17.7,35.8,b
4,13,10,7,3,3,2,1,7,8,12,6.48,-17.2,35.6,b
4,12,12,7,2,3,2,2,7,8,12,6.89,-18.2,35.5,b
3,15,11,8,2,3,2,1,7,8,12,6.48,-17.1,35.2,b
3,15,11,10,2,3,2,2,7,8,12,6.66,-17.4,35.1,b
2,15,10,9,2,3,3,1,7,8,12,6.21,-17.7,35.4,b
2,11,9,9,1,3,2,1,7,8,12,6.23,-17.5,35,b
3,11,9,7,1,3,2,1,7,8,12,6,-17.2,35.4,b
2,10,10,7,2,1,1,1,7,8,12,6.02,-17.6,35.6,b
2,10,9,6,2,1,1,1,7,8,12,5.59,-17.7,35.4,b
2,9,10,6,2,1,1,1,7,8,12,5.72,-18,35,b
1,7,16,8,2,1,1,1,7,8,12,5.74,-18.1,35,b
1,5,17,7,1,0,1,1,7,8,12,5.72,-18.2,35.1,b
2,6,20,8,1,0,0,1,7,8,12,5.41,-18,35.2,b
2,9,18,8,1,1,0,1,7,8,12,5.29,-18.5,35.1,b
2,10,17,8,1,0,1,1,7,8,12,5.35,-18.1,35.2,b
2,14,16,7,1,1,1,1,7,8,12,5.29,-18.3,35,b
2,14,18,10,1,1,1,1,7,8,12,5.29,-18.4,35.2,b
2,13,15,9,1,1,1,1,7,8,12,5.45,-18,35.1,b
3,13,9,7,1,1,1,1,7,8,12,5.27,-17.9,35,b
3,13,8,6,1,1,1,1,7,8,12,5.33,-18.1,35.2,b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,8,12,6.15,-16.2,36.3,b
3,3,3,3,3,3,3,3,7,8,12,-13.4,-21.8,25.7,b
3,3,3,3,3,3,3,3,7,8,12,-13.2,-21.3,11,b
3,3,3,3,3,3,3,3,7,8,12,7.89,-16.2,18.7,b
2,8,2,4,1,1,1,1,7,8,12,14.3,-14.2,29.4,b
2,8,2,7,1,0,0,1,7,8,12,6.11,-16.4,35.9,b
1,8,2,8,1,1,0,1,7,8,12,5.88,-15.7,36.4,b
1,8,2,8,1,1,0,1,7,8,12,25,-12.1,55.3,b
1,7,2,9,1,1,0,1,7,7,12,14.1,-16.3,43.8,b
1,6,4,8,1,1,0,1,7,7,12,7.66,-16.9,35.7,b
1,6,7,9,1,1,0,1,7,7,12,7.81,-17.6,35.4,b
1,7,7,10,1,1,0,1,7,7,12,6.88,-16.5,35.7,b
1,6,7,11,1,1,0,1,7,7,12,7.46,-16.3,36.4,b
1,6,8,10,2,1,0,0,7,7,12,7.64,-16.6,37.2,b
1,6,8,11,1,1,0,1,7,7,12,8.69,-16.2,37.7,b
1,7,15,12,2,1,1,0,7,7,12,9.67,-18.3,38.5,b
1,8,22,15,2,1,1,1,7,8,12,7.38,-18.3,39.7,b
1,11,21,14,3,1,1,1,7,8,12,3.52,-19.3,41,b
1,12,21,13,2,1,1,1,7,9,12,0.586,-18.6,40.7,b
2,13,23,15,3,1,1,1,7,9,12,-4.12,-17.1,38.7,b
2,14,32,17,2,2,2,2,7,10,12,-8.81,-16.4,37.1,b
3,14,35,18,2,2,2,3,7,10,12,-12.9,-15.4,34.3,b
3,18,35,20,3,3,2,3,7,11,12,-15.2,-14.1,32.6,b
4,19,29,18,2,4,3,3,7,12,13,-19.3,-12.4,28.6,b
4,17,24,21,3,4,4,4,7,12,13,-19.2,-11.6,27.8,b
4,16,26,30,3,6,4,6,7,12,13,-23.1,-10.4,27,b
7,20,30,31,4,7,5,7,8,13,13,-21.6,-9.22,28.6,b
7,22,34,33,4,8,5,7,8,13,13,-26.3,-9.96,36.7,b
8,23,24,31,4,7,4,6,8,13,13,-42.3,-9.88,30.5,b
7,23,27,36,4,7,4,7,8,13,13,-32.9,-7.68,23.7,b
7,19,27,34,5,8,8,7,8,13,13,-30.4,-7.19,23.5,b
7,17,32,41,4,7,7,8,8,14,13,-32.1,-6.86,22.8,b
6,19,43,39,4,7,6,7,8,14,13,-33.3,-6.09,21.8,b
7,17,40,36,3,6,6,6,8,14,13,-33,-6.09,20.6,b
4,15,35,39,2,7,7,5,8,14,13,-34.3,-4.49,19,b
4,14,34,37,3,7,8,5,8,15,13,-34.5,-4.3,17.7,b
3,12,40,37,4,7,8,6,8,15,13,-34.9,-2.48,16.2,b
3,16,47,37,4,6,9,5,8,15,13,-35.3,-2.71,16.2,b
5,17,48,34,3,5,16,16,8,15,13,-35.4,-0.898,15.9,b
5,20,43,38,14,6,25,25,8,15,13,-36.1,-3.09,19,b
6,21,32,36,15,10,31,29,8,15,13,-49.4,2.23,3.14,b
5,22,35,31,16,9,34,31,8,15,13,-20.7,-10.2,20.8,b
5,21,42,31,20,14,35,38,8,15,13,-47.1,-2.73,5.25,b
5,19,41,30,20,18,42,46,8,15,13,-17.6,-2.77,31.7,b
6,18,42,35,20,20,45,52,8,15,13,-34.3,-3.77,31.4,b
7,15,36,28,21,20,45,61,8,15,13,-32.9,-1.02,20,b
6,21,46,31,22,21,36,51,8,15,13,-34.6,-1.88,18.3,b
6,20,47,19,12,21,29,40,8,15,13,-33.3,-4.88,22.6,b
15,22,46,21,19,20,28,46,8,15,13,-24.9,-0.742,11.3,b
19,31,44,20,26,21,27,46,8,15,13,-9.08,-2.83,34.1,b
22,31,37,15,24,15,25,43,8,15,13,2.52,-13,34,b
22,31,41,15,23,11,22,39,8,15,13,-70.5,-6.21,0.547,b
24,34,41,10,25,17,26,35,8,15,13,-29,4.02,16.4,b
27,33,47,18,24,22,25,33,8,15,13,-28.8,-5.39,23.6,b
27,36,50,31,24,23,25,34,8,15,13,-42.4,-5.23,18.5,b
27,38,51,31,24,25,23,37,8,15,13,-40.3,-7.21,18.3,b
18,36,53,32,16,24,19,27,8,14,13,-31.6,-3.75,19.4,b
14,27,58,32,7,24,16,25,8,14,13,-31.7,-6.8,20.5,b
12,26,57,32,7,24,18,22,8,14,13,-34.6,-3.95,19.2,b
14,27,52,35,7,25,13,19,8,14,13,-32.1,-6.05,21,b
10,24,47,37,4,20,7,16,8,14,13,-34.2,-5.37,21,b
7,23,39,31,4,15,9,8,8,14,13,-33.1,-6.25,21.9,b
5,18,26,16,3,13,9,8,8,14,13,-33.2,-6.29,22.3,b
6,15,24,16,3,12,9,6,8,14,13,-32.1,-6.95,22.4,b
6,11,25,13,3,10,11,6,8,14,13,-31.8,-7.29,22.2,b
7,11,22,14,3,11,13,7,8,14,13,-30.8,-7.19,22.1,b
7,15,22,15,3,11,11,7,8,13,13,-28.7,-7.27,22.9,b
5,16,22,10,2,10,12,7,8,13,13,-25.2,-9.43,26.5,b
5,20,20,7,2,7,10,6,7,13,13,-24.8,-10.1,27.1,b
5,20,16,6,3,6,8,5,7,12,13,-22.3,-12.4,29,b
6,16,21,11,3,6,7,5,7,12,13,-20.6,-13,30.6,b
7,15,19,12,3,4,8,6,7,12,13,-19.7,-13.4,31,b
6,15,18,11,3,4,4,7,7,11,13,-17.4,-15,34.5,b
5,18,16,10,3,2,2,6,7,11,13,-15.3,-14,34.6,b
6,17,14,11,3,1,1,5,7,10,13,-13,-15.7,35.1,b
7,16,13,11,3,1,1,4,7,10,13,-11.1,-15.1,36.3,b
6,14,12,13,3,1,1,4,7,10,13,-9.22,-15.9,35.9,b
6,14,12,13,1,1,1,3,7,9,13,-5.84,-15.7,37.3,b
6,17,5,6,1,1,1,3,7,9,13,-3.34,-16.4,37.1,b
4,16,8,6,2,2,1,1,7,9,12,-0.977,-16.8,37.4,b
4,16,7,7,2,2,1,1,7,8,12,2.44,-17.6,36.8,b
4,18,7,8,3,2,1,1,7,8,12,3.69,-15.8,36.5,b
3,14,7,7,3,2,1,1,7,8,12,6.15,-17.2,36.1,b
2,18,8,7,3,2,1,1,7,8,12,14.6,-19.1,40.9,b
2,16,10,7,3,2,1,1,7,8,12,7.21,-13.6,41,b
2,17,10,7,3,2,1,1,7,7,12,6.74,-14.3,39.5,b
2,13,12,7,3,2,1,1,7,7,12,8.85,-15.3,37.2,b
2,13,10,6,2,1,1,1,7,7,12,8.61,-14.7,34.2,b
2,16,10,5,2,1,1,1,7,7,12,8.63,-15.5,34.6,b
3,15,9,4,2,1,1,1,7,7,12,8.63,-14.9,37.4,b
3,14,10,4,2,1,1,0,7,7,12,8.71,-14.7,37.1,b
2,10,8,4,2,1,1,0,7,7,12,8.85,-14,36.3,b
2,9,6,3,2,1,1,0,7,7,12,9.41,-14.2,35.5,b
2,9,6,3,2,1,0,0,7,7,12,9.63,-14.1,36.1,b
2,10,5,3,3,1,1,0,7,7,12,9.12,-13.6,36.4,b
3,11,4,4,2,1,0,0,7,7,12,9.45,-14.1,36,b
2,8,6,6,2,1,0,0,7,7,12,9.53,-14.1,35.9,b
2,6,6,6,2,0,0,0,7,7,12,10.1,-14.4,36.2,b
2,6,6,6,2,1,0,0,7,7,12,10,-13.9,36.1,b
2,5,6,7,3,1,0,0,7,7,12,9.75,-13.8,36,b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,12,11.3,-15.1,35.2,b
3,3,3,3,3,3,3,3,7,7,12,11.5,-14.5,35.3,b
3,3,3,3,3,3,3,3,7,7,12,11.3,-14.2,35.2,b
3,3,3,3,3,3,3,3,7,7,12,10.9,-14.2,35.5,b
3,14,4,3,0,1,1,1,7,7,12,11.2,-14.9,35.3,b
3,13,4,4,0,0,1,1,7,7,12,11.3,-14.7,35.5,b
3,11,5,4,0,0,1,1,7,7,12,11.3,-14.1,35.8,b
2,11,6,4,0,0,1,0,7,7,12,10.8,-14.5,36.1,b
2,11,9,6,1,1,1,0,7,7,12,10.7,-13.7,36,b
3,11,8,6,1,1,1,1,7,7,12,11.7,-16.4,34,b
3,11,9,5,2,1,1,1,7,7,12,12,-17.1,34,b
2,14,13,6,1,1,1,1,7,7,12,12.9,-15.7,35.2,b
2,13,15,6,1,1,1,1,7,7,12,12.2,-15.3,36,b
2,12,16,5,2,2,1,1,7,7,12,13.1,-16.6,36.7,b
2,18,16,5,2,2,1,1,7,7,12,10.4,-16.9,37.2,b
2,17,15,6,2,2,1,1,7,7,12,8.13,-16,37.9,b
2,18,15,7,1,1,1,1,7,8,12,7.75,-16.3,38.4,b
1,15,22,8,1,1,1,1,7,8,12,5.88,-15.6,37.7,b
2,19,25,7,0,1,1,1,7,8,12,4.1,-16.1,37.8,b
2,18,22,9,1,1,1,1,7,8,12,2.44,-17.1,36.9,b
2,20,21,13,2,1,2,1,7,8,12,-0.43,-15.9,36.7,b
2,22,19,14,2,1,2,1,7,9,12,-2.58,-16.7,36.3,b
2,18,20,15,2,1,2,1,7,9,12,-3.93,-16.7,36.4,b
3,19,20,14,2,2,2,1,7,9,12,-4.63,-16.8,37.1,b
3,20,21,12,2,2,2,1,7,10,12,-7.29,-17.9,37.3,b
3,17,18,14,2,2,2,1,7,10,12,-10.8,-17.8,38.2,b
3,16,22,17,2,2,2,1,7,10,12,-13.6,-16.5,37.2,b
2,13,21,15,3,2,1,1,7,11,13,-16.8,-15.4,34.4,b
2,15,21,12,2,2,1,1,7,11,13,-19.5,-13.8,31.7,b
4,13,26,14,2,2,1,3,7,12,13,-21,-12.8,30.1,b
5,13,30,17,2,2,1,4,7,12,13,-23,-11.1,27.3,b
5,12,32,27,2,2,1,4,8,13,13,-25.5,-7.77,24.4,b
6,14,39,27,3,2,2,4,8,13,13,-28,-6.6,23.3,b
6,16,37,25,3,3,2,6,8,14,13,-22.6,-6.23,30.1,b
6,16,33,25,4,4,3,6,8,14,13,-12.4,-3.28,20.1,b
7,17,40,32,3,5,3,6,8,14,13,-22.9,-6.64,32.6,b
7,14,41,36,4,5,4,8,8,14,13,-33.7,-2.7,19.3,b
6,17,37,37,3,6,6,12,8,14,13,-34.5,-2.5,18.2,b
9,20,33,36,3,7,6,13,8,15,13,-34.7,-1.33,17.3,b
10,19,30,32,3,7,6,13,8,15,13,-35.8,-0.352,16.2,b
9,17,25,32,3,8,5,13,8,15,14,-36,-0.332,15.6,b
16,18,27,36,5,8,5,15,8,15,14,-36.4,0.215,15.8,b
17,20,25,38,10,12,17,30,8,15,14,-33.8,2.27,21.1,b
18,25,21,36,11,12,22,44,8,15,14,-50.7,-1.07,9.65,b
19,33,19,33,12,14,23,58,8,15,14,-20,1.88,17.8,b
21,31,21,31,13,14,21,53,8,15,14,-40.7,-7.29,8.42,b
18,29,27,31,13,19,23,55,8,15,14,-33.6,2.77,17,b
22,29,41,36,14,19,23,57,8,15,13,-31.3,-5.04,18.8,b
24,28,36,44,15,22,29,57,8,15,13,-32.3,-1.95,16.7,b
17,28,47,40,16,23,29,54,8,15,13,-48.3,2.46,8.44,b
17,31,52,42,10,17,18,39,8,15,13,-21.6,-2.21,31,b
17,28,51,46,9,18,13,26,8,15,13,-54.9,0.762,6.21,b
17,20,50,45,8,17,12,18,8,15,13,-18.8,-4.88,30.1,b
15,22,48,49,13,17,18,21,8,15,13,-44.8,3.61,9.75,b
22,35,42,45,16,14,28,22,8,15,13,-24.3,-2.44,6.13,b
20,37,38,34,19,13,28,21,8,15,13,-53.1,-2.19,9.51,b
20,36,41,27,17,9,26,24,8,15,13,-38.2,-5.29,12.7,b
27,35,27,28,15,12,36,23,8,15,13,-38.9,-3.34,17.5,b
26,28,30,25,16,14,36,26,8,15,13,-28.8,-4.61,21.6,b
27,30,30,23,16,13,37,29,8,15,13,-43.4,0.742,18.3,b
28,32,31,35,17,15,39,22,8,15,13,-39.4,-3.36,17.7,b
27,31,35,28,12,15,33,23,8,15,13,-34.2,-0.605,18.5,b
19,16,39,37,9,13,22,18,8,15,13,-33.5,-3.42,17.9,b
18,18,39,38,5,13,22,17,8,15,13,-33.3,-2.58,18.2,b
16,24,37,38,5,13,20,15,8,14,13,-33.6,-3.38,18.4,b
9,24,38,40,5,9,11,15,8,14,13,-34.6,-2.05,20,b
8,22,30,38,4,8,9,13,8,14,13,-32.4,-4.34,20.4,b
7,20,33,32,4,7,9,10,8,14,13,-32.1,-4.65,21.9,b
6,21,33,19,3,5,7,10,8,14,13,-30.8,-5.37,22.4,b
7,24,27,19,3,4,8,7,8,14,13,-30.4,-6.7,23.3,b
7,26,27,12,2,4,8,7,8,13,13,-28.3,-7.07,24.5,b
6,21,19,13,4,4,8,6,8,13,13,-27.7,-8.61,26.2,b
7,16,16,14,4,5,7,7,8,13,13,-26.9,-8.79,26.1,b
7,17,18,9,4,6,6,7,8,12,13,-23.7,-9.55,27.5,b
6,17,19,8,4,5,6,7,8,12,13,-21.5,-10.5,28.5,b
6,15,13,10,4,5,6,6,7,11,13,-17.6,-11.9,33.4,b
6,12,16,12,3,4,4,5,7,11,13,-13.8,-13,35.4,b
5,11,16,11,3,4,4,4,7,10,13,-11.7,-15.1,36.7,b
5,12,13,12,4,4,3,4,7,10,13,-10.3,-13.4,38.3,b
5,14,13,10,2,4,3,4,7,9,13,-6.99,-15.2,38.8,b
3,15,16,9,2,2,2,2,7,9,13,-3.77,-14.9,39.1,b
4,15,17,11,1,1,1,2,7,9,13,-1.48,-14.8,38.9,b
5,15,16,10,1,1,1,2,8,9,13,-7.5,-13.2,35.6,b
6,17,17,8,1,1,1,3,8,8,13,20.4,-11.7,34,b
5,16,13,7,1,1,1,3,8,8,13,6.99,-12.8,36.4,b
5,14,17,8,2,1,1,3,8,8,12,6.43,-13.8,38.4,b
5,11,17,7,1,1,1,3,8,8,12,7.25,-13.2,37,b
5,10,17,9,2,2,1,2,8,7,12,8.16,-12.9,36.5,b
4,10,13,8,2,2,1,3,8,7,12,10.3,-10.3,35.4,b
5,14,16,8,3,1,1,3,8,7,12,11.9,-11.5,35.5,b
3,15,14,9,3,2,2,4,8,7,12,12.8,-11.3,35.7,b
2,14,15,10,3,2,2,3,8,7,12,13.5,-10.6,36,b
2,14,17,10,3,3,4,4,8,7,12,15,-12.8,39.5,b
2,21,15,11,3,3,5,5,8,7,12,13.3,-11.9,38.3,b
3,21,20,10,2,3,5,5,8,7,12,12.3,-11.4,36.7,b
2,21,18,9,2,4,5,5,8,7,12,12.9,-11.2,35.4,b
3,19,19,9,2,4,5,6,8,7,12,12.9,-11.2,35.9,b
2,17,16,7,1,4,5,7,8,7,12,12.8,-11.5,36.3,b
2,18,17,8,2,5,6,5,8,7,12,12.9,-11.3,35.8,b
2,17,17,7,2,5,6,5,8,7,12,12.9,-11.9,36,b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,12,7.36,-15.4,36,b
3,3,3,3,3,3,3,3,7,7,12,-11.2,-14.8,18.8,b
3,3,3,3,3,3,3,3,7,7,12,21.4,-11.7,62.4,b
3,3,3,3,3,3,3,3,7,7,12,28.2,-10.2,50.5,b
2,14,11,3,1,1,2,1,7,7,12,-9.28,-17.7,35.9,b
2,14,9,3,1,1,2,1,7,7,12,7.71,-15.5,36.4,b
1,13,15,3,1,1,1,1,7,7,12,8.09,-15.6,36.9,b
1,11,19,5,2,1,1,1,7,7,12,1.6,-20.4,45.4,b
1,12,20,6,1,1,1,1,7,7,12,-0.957,-16.7,35.5,b
1,12,21,5,2,1,0,0,7,7,12,10.7,-19,34.7,b
1,11,25,7,2,1,0,1,7,8,12,10,-18.1,34.9,b
1,6,27,6,2,1,1,0,7,8,12,7.11,-18.4,36.1,b
1,7,26,7,3,1,1,1,7,8,12,6.05,-19.5,38.8,b
1,10,33,7,3,1,2,1,7,8,12,4,-17.3,38.8,b
1,13,28,9,3,1,2,2,7,8,12,2.42,-18.4,40,b
2,13,23,9,3,1,2,2,7,9,12,-1.76,-17.9,40.1,b
3,13,20,9,3,1,2,3,7,9,12,-4.94,-17.8,40.5,b
3,14,24,12,3,1,2,3,7,9,12,-7.87,-17.4,39.1,b
4,22,20,16,3,1,2,4,7,10,13,-10.1,-17,36.5,b
4,23,19,16,3,1,1,5,7,10,13,-11.4,-16.4,35.8,b
4,23,20,16,3,1,1,5,7,12,13,-18.6,-13,30.5,b
4,18,14,21,3,1,1,5,7,12,13,-20.2,-11.2,29.1,b
7,16,18,24,3,1,1,6,7,12,13,-21.3,-11.4,28.2,b
6,16,23,26,4,2,3,8,8,13,13,-29.2,-10.7,36.3,b
6,16,26,25,4,2,3,8,8,13,13,-47.2,-10.6,22.6,b
7,15,26,28,4,2,3,9,8,13,13,-30,-8.09,23.6,b
6,8,29,26,3,3,3,8,8,14,13,-29.7,-7.27,22,b
6,7,29,29,5,4,8,9,8,14,13,-29.9,-7.15,21.6,b
9,7,31,29,6,6,19,16,8,14,13,-31.6,-5.41,22.7,b
22,17,34,29,9,6,30,27,8,14,13,-34,-3.5,19.3,b
24,18,34,26,14,8,31,28,8,14,13,-33.4,-11.4,10.8,b
27,23,28,26,14,9,33,32,8,14,13,-42,-3.59,14.4,b
29,29,29,35,14,13,35,36,8,14,13,-36.4,-5.51,11.2,b
28,29,33,31,15,21,39,40,8,14,13,-42.4,-4.98,30.9,b
32,30,42,38,15,23,40,41,8,14,13,-33.6,-3.18,9.98,b
32,31,43,39,14,24,37,42,8,14,13,-35,-12.6,32.9,b
29,33,44,40,13,22,26,35,8,14,13,-51,-5.53,18.5,b
25,24,40,42,20,24,26,24,8,14,13,-31.4,-6.25,27.5,b
33,26,37,55,29,27,27,29,8,14,13,-36.5,-6.58,21.6,b
32,27,44,52,32,28,27,26,8,14,13,-36.7,-10.4,7.46,b
30,21,47,44,33,26,31,29,8,14,13,-27.2,-0.371,13.1,b
32,21,44,41,35,17,28,28,8,14,13,-30.9,-4.1,21.7,b
34,21,43,42,35,21,30,34,8,14,13,-25.9,-9.98,22.8,b
36,20,49,43,35,23,33,38,8,14,13,-35.1,-6.86,22.1,b
39,19,49,44,36,22,33,38,8,14,13,-32.6,-6.07,23.8,b
30,18,53,38,27,22,26,40,8,14,13,-35.4,-4.34,22.3,b
20,14,53,28,12,18,26,35,8,14,13,-31,-7.09,22.7,b
18,9,48,31,8,19,22,35,8,14,13,-32.3,-7.3,22.4,b
19,11,41,31,8,21,18,26,8,14,13,-31.1,-7.17,22.5,b
18,13,38,32,6,21,18,24,8,14,13,-31.7,-6.8,22.1,b
14,20,32,26,5,16,15,17,8,14,13,-31.7,-6.17,21.5,b
11,25,26,21,5,13,11,12,8,14,13,-30.3,-6.07,22.2,b
9,23,28,23,4,13,11,11,8,13,13,-30.4,-5.9,22.2,b
8,24,27,21,3,11,7,9,8,13,13,-27.2,-8.67,24.7,b
7,24,27,19,3,9,5,7,8,13,13,-31.1,-9.41,25.1,b
7,27,29,18,3,9,4,5,7,13,13,-18,-8.83,16.8,b
6,24,31,18,2,4,3,5,7,12,13,-0.645,-10.9,31.5,b
6,22,35,18,2,4,2,5,7,12,13,-38.3,-14.6,35.5,b
4,14,27,14,2,4,2,5,7,12,13,-42.6,-13,20.3,b
4,10,26,14,2,4,1,4,7,12,13,-0.0586,-13.6,37.5,b
4,9,21,11,2,4,1,4,7,11,13,-17,-13.1,29.2,b
5,9,18,11,2,4,1,4,7,11,13,-14.7,-12.9,30,b
5,8,17,12,3,3,1,4,7,10,13,-11.3,-13.2,32.1,b
4,6,14,9,3,2,1,4,7,10,13,-7.34,-13.5,34.4,b
4,6,13,10,3,2,1,4,7,9,13,3.34,-15.9,38.8,b
4,6,11,9,2,2,1,4,7,8,13,5.27,-17.5,41.3,b
4,6,11,9,3,2,2,4,7,8,13,4.79,-17.9,40.5,b
4,11,14,8,3,2,2,3,7,8,13,5.2,-18,39.8,b
3,11,13,7,3,1,2,3,7,8,13,9.22,-16.4,40.2,b
2,20,18,8,3,1,1,2,7,7,13,6.13,-13.3,37.7,b
2,21,18,4,2,1,1,2,7,7,13,15.3,-23.2,35.6,b
2,21,19,4,2,1,1,1,7,7,13,9.59,-13.1,37.9,b
2,23,17,3,2,1,2,1,7,7,13,12.4,-20,38.3,b
2,22,14,4,2,1,1,1,7,7,13,9.38,-15.5,35.3,b
2,20,17,5,2,0,1,1,7,7,13,10.5,-16.9,33.9,b
2,16,16,6,2,0,1,1,7,7,13,12.1,-16.6,34.9,b
2,16,19,6,2,0,1,1,7,7,13,9.94,-17.4,35.6,b
2,9,14,5,2,0,1,1,7,7,13,10.8,-15.7,34.7,b
2,8,18,5,2,1,1,1,7,7,13,10.6,-15.8,35.1,b
2,8,18,6,2,1,1,1,7,7,12,10.3,-15.8,34.7,b
2,8,20,6,2,1,1,1,7,7,12,10.7,-16.2,34.7,b
1,10,21,5,2,1,1,1,7,7,12,10.3,-16.3,35.1,b
3,15,18,5,2,1,1,1,7,7,12,10.2,-16,35.2,b
3,16,17,5,2,1,1,1,7,7,12,10.3,-15.8,35,b
3,17,16,5,2,1,1,1,7,7,12,10.4,-15.4,35.1,b
2,14,16,6,1,2,1,1,7,7,12,10.1,-15.2,35.3,b
2,14,12,7,1,1,1,1,7,7,12,9.75,-14.5,35.7,b
2,17,11,9,1,1,1,1,7,7,12,9.73,-15.1,35.5,b
2,17,9,9,1,1,1,1,7,7,12,9.82,-15.3,35.5,b
2,17,9,8,1,1,1,1,7,7,12,9.79,-14.9,35.7,b
1,16,9,9,1,1,1,1,7,7,12,9.43,-14.8,35.7,b
1,15,11,8,1,1,1,1,7,7,12,9.24,-15.2,35.5,b
1,14,11,9,1,1,1,1,7,7,12,9.34,-15.2,35.6,b
3,15,9,9,2,1,1,1,7,7,12,9.26,-15.4,35.3,b
3,17,9,9,1,1,1,2,7,7,12,9.04,-16.1,35.5,b
2,14,12,7,1,1,1,1,7,7,13,9.22,-16,35.5,b
3,16,12,7,1,1,1,1,7,7,13,8.91,-16.2,35.5,b
4,14,13,7,1,1,1,1,7,7,13,8.65,-16.6,35.5,b
4,12,14,7,1,1,1,1,7,7,13,8.69,-16.4,35.2,b
4,12,12,7,1,0,1,1,7,7,13,8.59,-16.3,35.1,b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,12,7.27,-17.3,35.1,b
3,3,3,3,3,3,3,3,7,7,12,7.19,-17,35.1,b
3,3,3,3,3,3,3,3,7,7,12,7.29,-17.1,35.2,b
3,3,3,3,3,3,3,3,7,7,12,7.21,-17.5,35.2,b
4,20,4,2,1,0,1,2,7,7,12,6.99,-17.4,35.1,b
3,25,5,2,1,0,1,1,7,7,12,7.19,-17.6,35.5,b
3,25,5,2,1,0,1,1,7,7,12,7.17,-17,34.9,b
3,23,4,2,0,0,1,1,7,7,12,7.27,-17,35.1,b
2,23,5,3,1,0,1,1,7,7,12,6.97,-17.4,35.7,b
3,23,5,4,1,0,1,1,7,7,12,6.95,-16.1,35.9,b
3,19,5,4,1,0,1,1,7,7,12,7.56,-17.4,35.6,b
2,14,8,4,2,0,1,1,7,7,12,8.07,-18.7,35.7,b
2,13,10,5,2,1,1,1,7,7,12,8.3,-18.3,34.8,b
2,9,11,7,2,1,1,1,7,7,12,9.53,-19.9,34,b
1,6,11,9,3,1,1,1,7,7,12,9.88,-19.1,34.3,b
1,5,11,9,3,1,1,1,7,7,12,9.98,-18.4,34.4,b
2,6,15,11,2,1,1,3,7,7,12,9.53,-18.8,34.8,b
2,6,16,14,2,2,1,3,7,7,12,8.79,-18.5,36.4,b
2,6,16,16,2,2,1,3,7,8,12,7.73,-18.1,37.2,b
2,8,18,17,2,2,1,3,7,8,12,6.52,-20.9,37.8,b
2,9,15,16,3,3,1,3,7,8,12,2.95,-19.4,38.4,b
2,10,20,22,3,2,1,3,7,8,12,0.605,-18.4,38,b
2,12,22,21,3,2,1,4,7,9,12,-2.23,-19.5,37,b
2,12,22,25,5,3,2,4,7,9,13,-6.78,-18.8,36.5,b
2,11,19,24,5,3,2,3,7,10,13,-10.4,-17.5,35.8,b
